id,title,isPartOf,publicationYear,doi,docType,provider,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/2867781,Leontes' Affectio,Shakespeare Quarterly,1963,,article,jstor,1963-04-01,2,14,http://www.jstor.org/stable/2867781,Hallett Smith,Folger Shakespeare Library,eng,163,166,,1681,4,unigram; bigram; trigram
http://www.jstor.org/stable/2866155,Shakespeare's Dog-and-Sugar Imagery and the Friendship Tradition,Shakespeare Quarterly,1950,,article,jstor,1950-10-01,4,1,http://www.jstor.org/stable/2866155,James L. Jackson,Folger Shakespeare Library,eng,260,263,,1515,4,unigram; bigram; trigram
http://www.jstor.org/stable/3844170,Front Matter,Shakespeare Quarterly,2003,,article,jstor,2003-07-01,2,54,http://www.jstor.org/stable/3844170,,Folger Shakespeare Library,eng,,,,1165,3,unigram; bigram; trigram
http://www.jstor.org/stable/2867185,Review Article,Shakespeare Quarterly,1958,,article,jstor,1958-01-01,1,9,http://www.jstor.org/stable/2867185,Clifford P. Lyons,Folger Shakespeare Library,eng,72,73,,780,2,unigram; bigram; trigram
http://www.jstor.org/stable/2870899,Front Matter,Shakespeare Quarterly,1992,,article,jstor,1992-04-01,1,43,http://www.jstor.org/stable/2870899,,Folger Shakespeare Library,eng,i,ii,,875,4,unigram; bigram; trigram
http://www.jstor.org/stable/2868510,[Photograph]: Dedicated to James G. McManaway,Shakespeare Quarterly,1972,,article,jstor,1972-07-01,3,23,http://www.jstor.org/stable/2868510,,Folger Shakespeare Library,eng,,,,305,2,unigram; bigram; trigram
http://www.jstor.org/stable/40210265,Review Article,Shakespeare Quarterly,2008,,article,jstor,2008-07-01,2,59,http://www.jstor.org/stable/40210265,Michael Ragussis,Folger Shakespeare Library,eng,212,213,,812,2,unigram; bigram; trigram
http://www.jstor.org/stable/2867499,Review Article,Shakespeare Quarterly,1960,,article,jstor,1960-10-01,4,11,http://www.jstor.org/stable/2867499,Waveney R. N. Payne,Folger Shakespeare Library,eng,484,485,,965,2,unigram; bigram; trigram
http://www.jstor.org/stable/2868105,The 1964 Season of the Ashland and San Diego Shakespearian Festivals,Shakespeare Quarterly,1964,,article,jstor,1964-10-01,4,15,http://www.jstor.org/stable/2868105,Dunbar H. Ogden,Folger Shakespeare Library,eng,409,418,,5664,10,unigram; bigram; trigram
http://www.jstor.org/stable/23025646,The Morals of Macbeth and Peace as Process: Adapting Shakespeare in Northern Ireland's Maximum Security Prison,Shakespeare Quarterly,2011,,article,jstor,2011-10-01,3,62,http://www.jstor.org/stable/23025646,Ramona Wray,Folger Shakespeare Library,eng,340,363,,9842,24,unigram; bigram; trigram
http://www.jstor.org/stable/2869053,Announcement,Shakespeare Quarterly,1975,,article,jstor,1975-10-01,4,26,http://www.jstor.org/stable/2869053,,Folger Shakespeare Library,eng,481,481,,108,1,unigram; bigram; trigram
http://www.jstor.org/stable/2867725,Volume Information,Shakespeare Quarterly,1965,,article,jstor,1965-01-01,1,16,http://www.jstor.org/stable/2867725,,Folger Shakespeare Library,eng,,,,1372,6,unigram; bigram; trigram
http://www.jstor.org/stable/2869313,Shakespeare in Minneapolis,Shakespeare Quarterly,1979,,article,jstor,1979-04-01,2,30,http://www.jstor.org/stable/2869313,David George,Folger Shakespeare Library,eng,219,221,,2292,3,unigram; bigram; trigram
http://www.jstor.org/stable/2867393,Review Article,Shakespeare Quarterly,1961,,article,jstor,1961-04-01,2,12,http://www.jstor.org/stable/2867393,J. G. M.,Folger Shakespeare Library,eng,146,147,,474,2,unigram; bigram; trigram
http://www.jstor.org/stable/2868205,Back Matter,Shakespeare Quarterly,1963,,article,jstor,1963-10-01,4,14,http://www.jstor.org/stable/2868205,,Folger Shakespeare Library,eng,489,489,,490,1,unigram; bigram; trigram
http://www.jstor.org/stable/2868971,[Illustration]: Two Emblems in Heroica M. Claudii Paradini,Shakespeare Quarterly,1969,,article,jstor,1969-01-01,1,20,http://www.jstor.org/stable/2868971,,Folger Shakespeare Library,eng,36,36,,93,1,unigram; bigram; trigram
http://www.jstor.org/stable/2870280,"Comedy, Tragedy, and Tragicomedy in Shakespeare",Shakespeare Quarterly,1981,,article,jstor,1981-10-01,3,32,http://www.jstor.org/stable/2870280,Werner Habicht,Folger Shakespeare Library,eng,413,416,,2321,4,unigram; bigram; trigram
http://www.jstor.org/stable/2867562,[Illustration]: Diary of the Reverend John Ward (1629-1681),Shakespeare Quarterly,1957,,article,jstor,1957-10-01,4,8,http://www.jstor.org/stable/2867562,,Folger Shakespeare Library,eng,526,526,,45,1,unigram; bigram; trigram
http://www.jstor.org/stable/2870294,Dame Frances Yates on Renaissance Occultism,Shakespeare Quarterly,1981,,article,jstor,1981-04-01,1,32,http://www.jstor.org/stable/2870294,Lacey Baldwin Smith,Folger Shakespeare Library,eng,106,107,,1105,2,unigram; bigram; trigram
http://www.jstor.org/stable/2871249,From the Editor,Shakespeare Quarterly,1997,,article,jstor,1997-12-01,4,48,http://www.jstor.org/stable/2871249,,Folger Shakespeare Library,eng,iii,iv,,1112,2,unigram; bigram; trigram
http://www.jstor.org/stable/40468410,Review Article,Shakespeare Quarterly,2009,,article,jstor,2009-07-01,2,60,http://www.jstor.org/stable/40468410,Linda McJannet,Folger Shakespeare Library,eng,236,238,,1376,3,unigram; bigram; trigram
http://www.jstor.org/stable/2868717,"""When They Marry, They Get Wenches""",Shakespeare Quarterly,1971,,article,jstor,1971-07-01,3,22,http://www.jstor.org/stable/2868717,Jürgen Schäfer,Folger Shakespeare Library,eng,203,211,,5221,9,unigram; bigram; trigram
http://www.jstor.org/stable/2866443,Cleopatra Again,Shakespeare Quarterly,1956,,article,jstor,1956-04-01,2,7,http://www.jstor.org/stable/2866443,Elizabeth Story Donno,Folger Shakespeare Library,eng,227,233,,3319,7,unigram; bigram; trigram
http://www.jstor.org/stable/41679776,Review Article,Shakespeare Quarterly,2012,,article,jstor,2012-10-01,3,63,http://www.jstor.org/stable/41679776,Emma Smith,Folger Shakespeare Library,eng,435,437,,1045,3,unigram; bigram; trigram
http://www.jstor.org/stable/2871162,Review Article,Shakespeare Quarterly,1995,,article,jstor,1995-04-01,1,46,http://www.jstor.org/stable/2871162,Richard C. McCoy,Folger Shakespeare Library,eng,98,103,,3663,6,unigram; bigram; trigram
http://www.jstor.org/stable/2868985,The Text of Julius Caesar in the Second Folio: Two Notes,Shakespeare Quarterly,1969,,article,jstor,1969-01-01,1,20,http://www.jstor.org/stable/2868985,John W. Velz,Folger Shakespeare Library,eng,95,98,,1550,4,unigram; bigram; trigram
http://www.jstor.org/stable/2867857,Review Article,Shakespeare Quarterly,1968,,article,jstor,1968-01-01,1,19,http://www.jstor.org/stable/2867857,Alan S. Downer,Folger Shakespeare Library,eng,98,99,,448,2,unigram; bigram; trigram
http://www.jstor.org/stable/2868288,Review Article,Shakespeare Quarterly,1965,,article,jstor,1965-04-01,2,16,http://www.jstor.org/stable/2868288,John Tyree Fain,Folger Shakespeare Library,eng,265,266,,405,2,unigram; bigram; trigram
http://www.jstor.org/stable/2871097,Front Matter,Shakespeare Quarterly,1996,,article,jstor,1996-07-01,2,47,http://www.jstor.org/stable/2871097,,Folger Shakespeare Library,eng,i,ii,,739,4,unigram; bigram; trigram
http://www.jstor.org/stable/2867010,Notes and Comments,Shakespeare Quarterly,1957,,article,jstor,1957-07-01,3,8,http://www.jstor.org/stable/2867010,,Folger Shakespeare Library,eng,401,402,,888,2,unigram; bigram; trigram
http://www.jstor.org/stable/2868770,Review Article,Shakespeare Quarterly,1971,,article,jstor,1971-01-01,1,22,http://www.jstor.org/stable/2868770,John W. Velz,Folger Shakespeare Library,eng,73,76,,1692,4,unigram; bigram; trigram
http://www.jstor.org/stable/2869686,A Note on Sonnet 38,Shakespeare Quarterly,1984,,article,jstor,1984-04-01,1,35,http://www.jstor.org/stable/2869686,Priscilla Bawcutt,Folger Shakespeare Library,eng,77,79,,2105,3,unigram; bigram; trigram
http://www.jstor.org/stable/2868464,Figuratively Speaking: A Study of the Cantonese-Speaking Undergraduate's Response to Figures of Speech in Shakespeare,Shakespeare Quarterly,1974,,article,jstor,1974-04-01,2,25,http://www.jstor.org/stable/2868464,Mimi Chan; Helen Kwok,Folger Shakespeare Library,eng,209,227,,7790,19,unigram; bigram; trigram
http://www.jstor.org/stable/2869340,Shakespeare in Sweden,Shakespeare Quarterly,1979,,article,jstor,1979-04-01,2,30,http://www.jstor.org/stable/2869340,Lorrie Holmin,Folger Shakespeare Library,eng,312,317,,2086,6,unigram; bigram; trigram
http://www.jstor.org/stable/2867793,"""The Fierce Vexation of a [Midsummer Night's""] Dreame",Shakespeare Quarterly,1963,,article,jstor,1963-04-01,2,14,http://www.jstor.org/stable/2867793,John P. Cutis,Folger Shakespeare Library,eng,183,185,,1642,3,unigram; bigram; trigram
http://www.jstor.org/stable/2871151,From the Editor,Shakespeare Quarterly,1995,,article,jstor,1995-04-01,1,46,http://www.jstor.org/stable/2871151,,Folger Shakespeare Library,eng,iii,iv,,1352,2,unigram; bigram; trigram
http://www.jstor.org/stable/3844029,Review Article,Shakespeare Quarterly,2005,,article,jstor,2005-04-01,1,56,http://www.jstor.org/stable/3844029,Mark Thornton Burnett,Folger Shakespeare Library,eng,104,106,,1547,3,unigram; bigram; trigram
http://www.jstor.org/stable/2867726,[Illustration]: James Quinn (1693-1766) as Falstaff.,Shakespeare Quarterly,1965,,article,jstor,1965-01-01,1,16,http://www.jstor.org/stable/2867726,,Folger Shakespeare Library,eng,,,,48,1,unigram; bigram; trigram
http://www.jstor.org/stable/2867303,Review Article,Shakespeare Quarterly,1960,,article,jstor,1960-07-01,3,11,http://www.jstor.org/stable/2867303,Mark Eccles,Folger Shakespeare Library,eng,367,369,,873,3,unigram; bigram; trigram
http://www.jstor.org/stable/2869741,"Alabama Shakespeare Festival, 1981",Shakespeare Quarterly,1982,,article,jstor,1982-10-01,3,33,http://www.jstor.org/stable/2869741,R. C. Fulton,Folger Shakespeare Library,eng,345,352,,5981,8,unigram; bigram; trigram
http://www.jstor.org/stable/2902376,Review Article,Shakespeare Quarterly,1999,,article,jstor,1999-10-01,3,50,http://www.jstor.org/stable/2902376,Ian MacInnes,Folger Shakespeare Library,eng,399,401,,1504,3,unigram; bigram; trigram
http://www.jstor.org/stable/2867674,Review Article,Shakespeare Quarterly,1965,,article,jstor,1965-10-01,4,16,http://www.jstor.org/stable/2867674,Matthew W. Black,Folger Shakespeare Library,eng,353,354,,862,2,unigram; bigram; trigram
http://www.jstor.org/stable/40210270,Review Article,Shakespeare Quarterly,2008,,article,jstor,2008-07-01,2,59,http://www.jstor.org/stable/40210270,Marianne Novy,Folger Shakespeare Library,eng,222,224,,1250,3,unigram; bigram; trigram
http://www.jstor.org/stable/2867270,Falstaff's Green Sickness unto Death,Shakespeare Quarterly,1961,,article,jstor,1961-01-01,1,12,http://www.jstor.org/stable/2867270,Robert F. Fleissner,Folger Shakespeare Library,eng,47,55,,5147,9,unigram; bigram; trigram
http://www.jstor.org/stable/3844198,Hamlet's Tables and the Technologies of Writing in Renaissance England,Shakespeare Quarterly,2004,,article,jstor,2004-12-01,4,55,http://www.jstor.org/stable/3844198,Peter Stallybrass; Roger Chartier; J. Franklin Mowery; Heather Wolfe,Folger Shakespeare Library,eng,379,419,,16142,42,unigram; bigram; trigram
http://www.jstor.org/stable/23025614,Front Matter,Shakespeare Quarterly,2011,,article,jstor,2011-04-01,1,62,http://www.jstor.org/stable/23025614,,Folger Shakespeare Library,eng,,,,537,3,unigram; bigram; trigram
http://www.jstor.org/stable/2870805,"Shakespeare at Stratford-upon-Avon, 1989 (Part I)",Shakespeare Quarterly,1990,,article,jstor,1990-04-01,1,41,http://www.jstor.org/stable/2870805,Robert Smallwood,Folger Shakespeare Library,eng,101,114,,9527,14,unigram; bigram; trigram
http://www.jstor.org/stable/40210280,Two Hamlets: Wooster Group and Synetic Theater,Shakespeare Quarterly,2008,,article,jstor,2008-10-01,3,59,http://www.jstor.org/stable/40210280,Sarah Werner,Folger Shakespeare Library,eng,323,329,,3621,7,unigram; bigram; trigram
http://www.jstor.org/stable/2866722,The Early Tudor Revels Office,Shakespeare Quarterly,1951,,article,jstor,1951-01-01,1,2,http://www.jstor.org/stable/2866722,Arnold Edinbrough,Folger Shakespeare Library,eng,19,25,,3865,7,unigram; bigram; trigram
http://www.jstor.org/stable/2902347,Review Article,Shakespeare Quarterly,2000,,article,jstor,2000-12-01,4,51,http://www.jstor.org/stable/2902347,Jonathan Haynes,Folger Shakespeare Library,eng,495,496,,1044,2,unigram; bigram; trigram
http://www.jstor.org/stable/40210256,Review Article,Shakespeare Quarterly,2008,,article,jstor,2008-04-01,1,59,http://www.jstor.org/stable/40210256,Michael Manheim,Folger Shakespeare Library,eng,111,115,,1855,5,unigram; bigram; trigram
http://www.jstor.org/stable/2866123,Review Article,Shakespeare Quarterly,1956,,article,jstor,1956-01-01,1,7,http://www.jstor.org/stable/2866123,Hyder E. Rollins,Folger Shakespeare Library,eng,107,108,,837,2,unigram; bigram; trigram
http://www.jstor.org/stable/41350176,Review Article,Shakespeare Quarterly,2012,,article,jstor,2012-04-01,1,63,http://www.jstor.org/stable/41350176,Paul A. Kottman,Folger Shakespeare Library,eng,130,132,,1065,3,unigram; bigram; trigram
http://www.jstor.org/stable/2869046,Selected Reprints,Shakespeare Quarterly,1975,,article,jstor,1975-10-01,4,26,http://www.jstor.org/stable/2869046,Thomas F. Grieve; Rudolph E. Habenicht,Folger Shakespeare Library,eng,429,437,,4641,9,unigram; bigram; trigram
http://www.jstor.org/stable/2902190,Review Article,Shakespeare Quarterly,1999,,article,jstor,1999-07-01,2,50,http://www.jstor.org/stable/2902190,Mary Thomas Crane,Folger Shakespeare Library,eng,216,218,,1627,3,unigram; bigram; trigram
http://www.jstor.org/stable/3844235,Front Matter,Shakespeare Quarterly,2002,,article,jstor,2002-12-01,4,53,http://www.jstor.org/stable/3844235,,Folger Shakespeare Library,eng,i,iii,,1264,5,unigram; bigram; trigram
http://www.jstor.org/stable/2871321,"Conferences, Colloquia, etc.",Shakespeare Quarterly,1997,,article,jstor,1997-01-01,5,48,http://www.jstor.org/stable/2871321,,Folger Shakespeare Library,eng,560,561,,740,2,unigram; bigram; trigram
http://www.jstor.org/stable/2867787,Review Article,Shakespeare Quarterly,1963,,article,jstor,1963-04-01,2,14,http://www.jstor.org/stable/2867787,Curt A. Zimansky,Folger Shakespeare Library,eng,173,174,,540,2,unigram; bigram; trigram
http://www.jstor.org/stable/2867963,London's Bull-Baiting and Bear-Baiting Arena in 1562,Shakespeare Quarterly,1964,,article,jstor,1964-01-01,1,15,http://www.jstor.org/stable/2867963,Giles E. Dawson,Folger Shakespeare Library,eng,97,101,,2602,7,unigram; bigram; trigram
http://www.jstor.org/stable/2868217,The Role of Wit in Much Ado About Nothing,Shakespeare Quarterly,1968,,article,jstor,1968-04-01,2,19,http://www.jstor.org/stable/2868217,William G. McCollom,Folger Shakespeare Library,eng,165,174,,5470,10,unigram; bigram; trigram
http://www.jstor.org/stable/2868246,"""All the World's a Stage"" Some Illustrations of the Theatrum Mundi",Shakespeare Quarterly,1966,,article,jstor,1966-04-01,2,17,http://www.jstor.org/stable/2868246,Harriett Bloker Hawkins,Folger Shakespeare Library,eng,174,178,,1059,5,unigram; bigram; trigram
http://www.jstor.org/stable/2869534,The National Shakespeare Company,Shakespeare Quarterly,1980,,article,jstor,1980-07-01,2,31,http://www.jstor.org/stable/2869534,John M. Clum,Folger Shakespeare Library,eng,213,214,,995,2,unigram; bigram; trigram
http://www.jstor.org/stable/2866371,Review Article,Shakespeare Quarterly,1956,,article,jstor,1956-10-01,4,7,http://www.jstor.org/stable/2866371,Muriel C. Bradbrook,Folger Shakespeare Library,eng,434,435,,360,2,unigram; bigram; trigram
http://www.jstor.org/stable/2871368,Twelfth Night,Shakespeare Quarterly,1997,,article,jstor,1997-01-01,5,48,http://www.jstor.org/stable/2871368,,Folger Shakespeare Library,eng,767,776,,7768,10,unigram; bigram; trigram
http://www.jstor.org/stable/2866439,The Original Music to Middleton's The Witch,Shakespeare Quarterly,1956,,article,jstor,1956-04-01,2,7,http://www.jstor.org/stable/2866439,John P. Cutts,Folger Shakespeare Library,eng,203,209,,3295,7,unigram; bigram; trigram
http://www.jstor.org/stable/2870825,"Shakespeare in Canada: The Stratford Season, 1988",Shakespeare Quarterly,1989,,article,jstor,1989-07-01,2,40,http://www.jstor.org/stable/2870825,Daniel J. Watermeier,Folger Shakespeare Library,eng,212,217,,3411,6,unigram; bigram; trigram
http://www.jstor.org/stable/2866877,A Second Early Newspaper Allusion to Shakespeare,Shakespeare Quarterly,1959,,article,jstor,1959-07-01,3,10,http://www.jstor.org/stable/2866877,Joseph Frank,Folger Shakespeare Library,eng,446,446,,371,1,unigram; bigram; trigram
http://www.jstor.org/stable/3844202,Review Article,Shakespeare Quarterly,2004,,article,jstor,2004-12-01,4,55,http://www.jstor.org/stable/3844202,Garrett A. Sullivan Jr.,Folger Shakespeare Library,eng,464,466,,1567,3,unigram; bigram; trigram
http://www.jstor.org/stable/2868252,Notes and Comments,Shakespeare Quarterly,1966,,article,jstor,1966-04-01,2,17,http://www.jstor.org/stable/2868252,,Folger Shakespeare Library,eng,188,190,,1205,3,unigram; bigram; trigram
http://www.jstor.org/stable/2871225,Review Article,Shakespeare Quarterly,1994,,article,jstor,1994-07-01,2,45,http://www.jstor.org/stable/2871225,Antonia Forster,Folger Shakespeare Library,eng,244,246,,1914,3,unigram; bigram; trigram
http://www.jstor.org/stable/2868396,Measure for Measure: A Text for Court Performance?,Shakespeare Quarterly,1970,,article,jstor,1970-01-01,1,21,http://www.jstor.org/stable/2868396,John Wasson,Folger Shakespeare Library,eng,17,24,,4708,8,unigram; bigram; trigram
http://www.jstor.org/stable/2866971,Review Article,Shakespeare Quarterly,1957,,article,jstor,1957-04-01,2,8,http://www.jstor.org/stable/2866971,C. R. Thompson,Folger Shakespeare Library,eng,233,235,,1511,3,unigram; bigram; trigram
